timestamp,symbol,spot,vix,strike,Call_GEX,Call_DEX,Call_OI,Call_IV,Put_GEX,Put_DEX,Put_OI,Put_IV,Net_GEX,Net_DEX,Charm,Cumulative_GEX,Total_OI,abs_gex
2025-08-28 13:32:30,SPX,6496.67,20.0,6475.0,5826.421927182775,480368.74706404516,6279.0,0.12594629214220396,3975.753189725577,-101923.53398028188,4302.0,0.12588434259315745,1850.668737457198,378445.21308376326,238223.26629390864,-4045.6927993418944,10581.0,1850.668737457198
2025-08-28 13:32:30,SPX,6496.67,20.0,6480.0,6345.354921482434,365686.08209806227,4702.0,0.1198739198339883,1973.5980727485414,-31721.205050785895,1449.0,0.1198268529564126,4371.756848733893,333964.87704727636,-44480.3360364869,326.06404939199865,6151.0,4371.756848733893
2025-08-28 13:32:30,SPX,6496.67,20.0,6485.0,6880.0262941528235,326470.43648366357,4838.0,0.11420437834635741,2376.2739877628837,-36788.34289008842,1307.0,0.11416750911597456,4503.75230638994,289682.0935935752,-44282.78345370118,4829.816355781939,6145.0,4503.75230638994
2025-08-28 13:32:30,SPX,6496.67,20.0,6490.0,15744.572347418387,431008.57867127657,6899.0,0.11042437770816066,1435.7757234355945,-24376.010576554385,646.0,0.11039361933189651,14308.796623982793,406632.56809472217,116950.474501147,19138.61297976473,7545.0,14308.796623982793
2025-08-28 13:32:30,SPX,6496.67,20.0,6495.0,4279.349367762805,100354.49855235647,1965.0,0.10659503440603135,657.7148487896495,-15137.84217855662,310.0,0.10656606716594325,3621.6345189731555,85216.65637379985,-321415.91172092233,22760.247498737885,2275.0,3621.6345189731555
2025-08-28 13:32:30,SPX,6496.67,20.0,6500.0,30323.06506007183,751516.7191252862,17577.0,0.10267871900229919,11097.020999261502,-352358.8920036655,6084.0,0.10264682064151714,19226.044060810327,399157.8271216207,313941.17074782087,41986.29155954821,23661.0,19226.044060810327
2025-08-28 13:32:30,SPX,6496.67,20.0,6505.0,3983.84316533484,73712.30058863261,2364.0,0.10119261635762815,676.9250228564987,-26554.95582998525,374.0,0.1011505451830223,3306.918142478341,47157.34475864736,-352000.48236297333,45293.20970202655,2738.0,3306.918142478341
2025-08-28 13:32:30,SPX,6496.67,20.0,6510.0,5315.334253015782,98034.6045400043,4131.0,0.1023829307795717,250.76562339513623,-14920.952291410133,205.0,0.10232021166833336,5064.568629620646,83113.65224859415,35956.30748994679,50357.7783316472,4336.0,5064.568629620646
2025-08-28 13:32:30,SPX,6496.67,20.0,6515.0,2633.669858089519,51140.259394837805,2721.0,0.1048976942366133,229.617762504936,-17357.064185670275,232.0,0.10479985769017255,2404.052095584583,33783.195209167534,-49330.45703942662,52761.830427231784,2953.0,2404.052095584583
2025-08-28 13:32:30,SPX,6496.67,20.0,6520.0,2603.483648146055,49358.288075428296,3455.0,0.10930744481892024,196.44008860822998,-19466.57087617566,239.0,0.109164765858813,2407.0435595378253,29891.717199252635,-3891.4780099148993,55168.873986769606,3694.0,2407.0435595378253
2025-08-28 13:32:30,SPX,6496.67,20.0,6525.0,6074.6491357319455,134992.4303125839,8572.0,0.1132776738098638,138.44647631118357,-19755.4239307883,225.0,0.11306181230198355,5936.202659420762,115237.0063817956,85345.28918254297,61105.07664619037,8797.0,5936.202659420762
2025-08-28 13:32:30,SPX,6496.67,20.0,6530.0,3187.79564524014,63084.916694660285,5988.0,0.11726745956109025,66.5837863790126,-10227.247002418168,116.0,0.11694746784944246,3121.2118588611274,52857.66969224212,-62379.33668955348,64226.288505051496,6104.0,3121.2118588611274
2025-08-28 13:32:30,SPX,6496.67,20.0,6535.0,1660.6634681256937,23891.256150476554,5761.0,0.12410181385273285,28.854508279815068,-4826.882257055774,54.0,0.1237190821196717,1631.8089598458787,19064.37389342078,-33793.29579882134,65858.09746489738,5815.0,1631.8089598458787
2025-08-28 13:32:30,SPX,6496.67,20.0,6540.0,3155.111215962633,56917.241614851555,7616.0,0.1318482768119329,36.16933044939395,-8555.118547937665,92.0,0.1314220188005068,3118.9418855132394,48362.12306691389,29297.74917349311,68977.03935041062,7708.0,3118.9418855132394
2025-08-28 13:32:30,SPX,6496.67,20.0,6545.0,397.3131677922745,3137.312216100524,3351.0,0.1854040575530846,19.460738654299035,-16646.362431299225,168.0,0.1844607107204425,377.8524291379755,-13509.050215198702,-61871.17328211259,69354.89177954859,3519.0,377.8524291379755
2025-08-28 13:32:30,SPX,6496.67,20.0,6550.0,4350.754906510214,71450.2795565239,14875.0,0.14749539309095344,199.5562645294781,-65610.88963019551,689.0,0.14697608533445874,4151.198641980735,5839.3899263283965,19348.4401415271,73506.09042152933,15564.0,4151.198641980735
2025-08-28 13:32:30,SPX,6496.67,20.0,6555.0,130.44762557789218,1024.6567931137563,2243.0,0.2004165223302847,0.6206128073563891,-1095.0813936570685,11.0,0.1993779188340863,129.8270127705358,-70.42460054331218,-5909.814526871709,73635.91743429986,2254.0,129.8270127705358
2025-08-28 13:32:30,SPX,6496.67,20.0,6560.0,1060.930712413647,15356.3611141882,9055.0,0.14852609147295331,4.953541487611889,-3726.062183840526,38.0,0.14800678096379055,1055.9771709260351,11630.298930347673,11700.723530890986,74691.8946052259,9093.0,1055.9771709260351
2025-08-28 13:32:30,SPX,6496.67,20.0,6565.0,37.57735486079018,259.7211996223991,2185.0,0.2004165223302847,0.2635635467573129,-1598.0654892894863,16.0,0.1993779188340863,37.31379131403287,-1338.3442896670872,-12968.643220014761,74729.20839653994,2201.0,37.31379131403287
2025-08-28 13:32:30,SPX,6496.67,20.0,6570.0,412.6084319091515,6072.068439981996,4829.0,0.15031483295228734,1.0955671033541536,-1383.6892954227078,14.0,0.1497955187177964,411.51286480579734,4688.379144559288,6026.723434226375,75140.72126134574,4843.0,411.51286480579734
2025-08-28 13:32:30,SPX,6496.67,20.0,6575.0,492.9760397426458,6404.810661948075,26766.0,0.1509731746792236,1.0623831315130325,-1184.1949079051528,12.0,0.15045385766597744,491.91365661113275,5220.615754042922,532.2366094836343,75632.63491795686,26778.0,491.91365661113275
2025-08-28 13:32:30,SPX,6496.67,20.0,6580.0,190.11820211137015,2681.6202966859764,6058.0,0.1518826262347893,1.684618286156122,-2175.137491435763,22.0,0.15136330619565713,188.43358382521404,506.48280525021346,-4714.132948792709,75821.06850178208,6080.0,188.43358382521404
2025-08-28 13:32:30,SPX,6496.67,20.0,6585.0,1.5147798457897634,8.413125402958766,1748.0,0.2004165223302847,0.002413560359192826,-299.9622929527542,3.0,0.1993779188340863,1.5123662854305706,-291.5491675497954,-798.0319728000088,75822.58086806751,1751.0,1.5123662854305706
2025-08-28 13:32:30,SPX,6496.67,20.0,6590.0,154.81754076667582,2255.9064262809234,3734.0,0.1547981234079585,2.0888059024443555,-4968.490676894906,50.0,0.1542787982563511,152.72873486423146,-2712.5842506139825,-2421.035083064187,75975.30960293174,3784.0,152.72873486423146
2025-08-28 13:32:30,SPX,6496.67,20.0,6595.0,0.3089875630380197,1.5609993961178075,2089.0,0.2004165223302847,0.0002696110955497226,-199.98236226448222,2.0,0.1993779188340863,0.30871795194247,-198.4213628683644,2514.1628877456183,75975.61832088367,2091.0,0.30871795194247
2025-08-28 13:32:30,SPX,6496.67,20.0,6600.0,582.536179229034,8655.038098732815,15338.0,0.1578781274948704,2.634320386198493,-6859.143763540811,69.0,0.1573587968587925,579.9018588428355,1795.8943351920043,1994.3156980603687,76555.5201797265,15407.0,579.9018588428355
2025-08-28 13:32:30,SPX,6496.67,20.0,6605.0,0.011327840681301202,0.05246096601710655,538.0,0.2004165223302847,0.0,0.0,0.0,0.1993779188340863,0.011327840681301202,0.05246096601710655,-1795.841874225987,76555.53150756718,538.0,0.011327840681301202
2025-08-28 13:32:30,SPX,6496.67,20.0,6610.0,56.52217546080665,880.9745101055644,2269.0,0.16190924209938476,0.3020242577111976,-795.062200531992,8.0,0.1613899086986671,56.220151203095455,85.91230957357243,85.85984860755532,76611.75165877028,2277.0,56.220151203095455
2025-08-28 13:32:30,SPX,6496.67,20.0,6615.0,0.0004578313490057437,0.0019566594375895856,183.0,0.2004165223302847,0.0,0.0,0.0,0.1993779188340863,0.0004578313490057437,0.0019566594375895856,-85.91035291413483,76611.75211660164,183.0,0.0004578313490057437
